scorer,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000,DLC_resnet50_Lindoscope_23Aug18shuffle1_650000
5818,222.6121063,44.50751495,0.999848604,242.026825,42.8494606,0.999996781,255.728653,47.78623199,0.999996901,279.0578613,56.73194885,0.999988675,295.0899048,66.2831955,0.999998808,264.8889771,67.21060181,0.999999642,281.2571411,45.33600998,0.999996662
5819,218.6456604,44.50751495,0.999881864,238.6230316,42.62455368,0.999993563,252.7274017,47.78623199,0.999999046,278.398468,56.27066422,0.999991775,294.3196106,66.2831955,0.999999285,264.000061,67.14755249,0.999999404,279.6766968,45.33600998,0.999994993
5820,216.5545654,44.50751495,0.999923587,236.1058655,42.23963165,0.999994159,249.9650421,47.85670853,0.999999285,276.3962402,56.09457016,0.999995589,293.0027771,66.2831955,0.999999762,263.1911316,66.89263916,0.999998808,278.1636963,45.18885422,0.999997854
5821,212.2578888,47.5993042,0.99993515,231.7386169,42.22129059,0.999990582,247.4610901,47.85670853,0.999999166,272.6247559,55.25105667,0.999992728,290.8036499,65.80725861,0.999999881,260.2479248,66.89113617,0.999999523,274.4957581,44.4668808,0.999998808
5822,211.1647644,49.33889389,0.999881148,229.4792633,41.65779877,0.999985456,245.5301056,47.06468964,0.999999523,271.3321228,55.15293121,0.99998796,290.2247009,65.54587555,0.999999881,259.1750488,66.55345154,0.999999523,272.6094055,44.34075928,0.999997616
5823,208.401535,50.38291168,0.998718262,226.1398621,41.65779877,0.999991179,242.9082184,47.03458023,0.999999166,270.1571655,54.88391876,0.999992967,288.8206482,64.50102234,0.999999762,257.6123962,66.0766449,0.999999166,270.6026611,43.64830399,0.99999404
5824,203.1876068,50.38291168,0.999430239,222.9996643,41.65779877,0.999986291,238.6349945,46.86571121,0.999998331,265.436676,52.80016708,0.999997497,282.8779297,63.39443207,0.999998808,252.9026947,64.61104584,0.999999166,267.5052795,43.5828743,0.999997616
5825,201.97966,50.3829155,0.999430239,222.9996338,41.65780258,0.999986291,238.634964,46.86571121,0.999998331,265.4358521,52.80016708,0.999997497,282.8768616,63.39443207,0.999998808,252.9026794,64.61104584,0.999999166,267.5047913,42.90994263,0.999997616
5826,201.97966,50.3829155,0.999631286,221.7836609,42.7550087,0.999972343,236.8662872,46.86571121,0.999999166,263.1575928,52.80016708,0.999993086,280.2138672,62.86709213,0.999998331,249.6583405,64.61104584,0.999998927,265.1332703,42.90994263,0.999996543
5827,198.7473602,50.3829155,0.999765575,220.1293335,45.67401505,0.999984741,233.6522522,48.3151741,0.999999404,260.3124695,52.80011749,0.999996662,278.6925964,62.86709213,0.999999166,248.0781708,65.13439941,0.999998927,262.4167175,42.90994263,0.999997735
5828,194.7300873,48.85578156,0.999666929,219.993103,46.33840942,0.999978185,232.899765,48.72952271,0.999998808,259.6631775,52.31454849,0.999997735,278.2798462,62.86709213,0.999999642,247.3562317,65.13439941,0.999999166,261.6134949,42.90994263,0.999998808
5829,190.2423859,43.20254898,0.992653489,215.3702393,46.33840942,0.999984741,229.5408478,48.72952271,0.999997854,256.913269,52.69201279,0.999998331,277.8855896,60.52567673,0.999999881,246.139801,65.63204956,0.999998212,257.581543,41.71006012,0.999998093
5830,190.2422791,41.48136902,0.992651761,215.3701782,46.33846664,0.999984741,229.5405121,48.72952271,0.999997854,256.9131775,52.04705048,0.999998331,277.884552,60.52415085,0.999999881,246.1392975,65.13439941,0.999998212,257.5808105,41.42850113,0.999998093
5831,189.8180084,41.48136902,0.994734049,210.5638733,46.33846664,0.999936819,225.490387,48.56289291,0.999985814,253.651535,52.0470047,0.999994993,275.528656,60.26778793,1,243.6975403,65.13433075,0.999999166,253.9283752,41.42744064,0.999990702
5832,183.5399323,43.20254898,0.995123804,198.5220795,46.33846664,0.999898434,217.4706573,48.23485565,0.999991775,246.9104462,49.67601776,0.999996305,266.7252808,58.10141754,0.999998927,237.2871857,63.81586838,0.999997139,248.0583649,39.15467834,0.999985218
5833,175.0062408,44.79097748,0.999927878,193.3750916,46.93011093,0.999980927,209.7478638,48.23485565,0.999987125,240.8226471,49.25054932,0.999995589,262.1914368,58.10141754,0.999999642,230.389328,62.84524155,0.999993801,240.398056,39.15467834,0.99999392
5834,171.5640869,60.55103302,0.993864059,191.4251251,46.93011093,0.999913573,207.6309204,47.76196671,0.999988556,236.2461548,49.25054932,0.999994278,256.4084778,58.10141754,0.999999762,225.4414978,62.84524155,0.999997854,236.9208832,39.15467834,0.999986529
5835,168.8669128,69.43106842,0.995665252,183.3384857,46.93011093,0.999845624,201.5278015,47.76196671,0.999977589,232.0858002,49.25054932,0.999992132,252.7510376,57.43738937,0.999995112,221.3886871,63.6619606,0.999997377,234.2316895,39.60601807,0.999991059
5836,157.6669617,69.43106842,0.996817946,173.9454346,46.50144577,0.999985814,192.9469147,47.93105316,0.999995232,223.7436981,50.04905319,0.999996781,244.8057098,57.43738937,0.999999881,213.0257568,63.6619606,0.999997258,223.9682465,39.9165802,0.999987125
5837,155.8593445,69.43106842,0.981309772,168.5779877,46.50144577,0.999804437,187.6051483,47.76196671,0.999965549,220.2762146,50.33667755,0.999996185,241.0666351,57.43738937,0.999999762,210.4494324,64.0880127,0.999996543,220.0832977,40.13030624,0.999996543
5838,153.49823,69.43106842,0.999945283,168.5779877,46.50144577,0.999983191,187.019928,43.98245621,0.999997854,219.2086792,50.33667755,0.999998689,237.7466583,56.63214493,0.999999285,209.2514648,64.0880127,0.999997258,218.3171539,40.13030624,0.999995232
5839,152.0912933,73.88650513,0.999215722,168.0219116,45.88455582,0.999625564,186.0106049,43.98245621,0.999969959,218.003006,50.33667755,0.999997854,237.3191833,56.39811325,0.999998927,208.7365112,64.0880127,0.999994755,216.7672119,40.13030624,0.999994516
5840,152.0912933,73.95455933,0.999121249,167.6812897,45.88455582,0.999636173,184.9389496,45.01545334,0.999963403,217.423645,49.73589325,0.999997854,236.289566,56.39811325,0.999999523,208.6756134,63.54959869,0.999993324,216.3127441,40.13030624,0.999990225
5841,153.49823,76.19893646,0.99995327,167.6812897,45.88455582,0.999994159,184.9389496,45.01545334,0.999997258,217.046051,49.73589325,0.999998808,234.9634094,56.39811325,0.999999642,206.300766,63.32333374,0.999996185,215.3851624,40.13030624,0.99998951
5842,154.5647125,77.61428833,0.979122996,167.6812897,46.68238449,0.999877453,184.7966309,45.01545334,0.999979138,214.4526978,49.73589325,0.999997258,231.9997406,58.55879593,0.999999762,202.7572784,63.32333374,0.999998569,215.1773224,40.37113953,0.999990463
5843,154.5647125,80.77333832,0.990872979,167.6812897,45.8222084,0.999993205,185.3565674,45.61983871,0.999998093,214.4104919,50.85162354,0.999998331,231.9997406,59.73671722,0.999999642,202.3014679,63.54959869,0.999998569,213.81987,40.41520691,0.999997258
5844,154.5647125,80.77333832,0.958557725,167.6812897,45.8222084,0.9998492,185.3565674,45.05147934,0.999979019,214.2218018,50.97593307,0.999996781,231.588974,60.47097778,0.999999523,201.0875244,64.87064362,0.999999404,213.2658844,40.97764587,0.999994993
5845,152.031723,80.77333832,0.972965539,167.3485565,44.84988022,0.999951959,185.4601746,45.05147934,0.999964714,214.2218018,52.6267662,0.99998641,231.588974,60.73420334,0.999996305,200.6245422,65.81364441,0.999999285,212.0809937,41.43332291,0.999993324
5846,151.5393524,80.77333832,0.988210797,167.3485565,44.84988022,0.999910474,185.4601746,45.05147934,0.999975681,212.3985138,52.95079041,0.999998689,230.9241791,60.88938522,0.999999881,200.3679047,66.96339417,0.999999166,211.3503723,41.45837021,0.999997616
5847,151.5393524,80.77333832,0.978954911,167.3485565,44.13523865,0.99993813,185.4601746,45.05147934,0.999973178,211.6397095,53.78261566,0.999998808,229.0378113,61.71360016,0.999999881,199.5677185,66.96339417,0.999999285,210.4029541,42.39111328,0.999998689
5848,151.5393524,80.85063934,0.995152593,167.3093719,40.80966568,0.999999166,185.1843719,44.98184204,0.999997854,210.2270508,53.78261566,0.999999046,227.3324127,61.71360016,1,199.4244232,66.96339417,0.999998689,210.4029541,42.39111328,0.999998927
5849,169.2435608,86.36915588,0.996335626,166.6248169,39.09952927,0.99998951,184.964035,44.84738159,0.999979973,206.9841003,53.78261566,0.999997973,224.1179047,61.71360016,0.999999881,198.0259247,66.45840454,0.999999285,209.755661,42.39111328,0.999999046
5850,173.796051,86.36915588,0.991244853,164.2531891,39.09952927,0.999990821,183.4278259,44.11802673,0.999991894,206.921814,53.43729401,0.999998331,222.7175598,60.60945511,0.999999762,196.3038788,66.38182831,0.999997854,207.9857635,42.20422363,0.99999094
5851,173.796051,86.36915588,0.863957822,162.9848022,39.09952927,0.999998927,181.9149017,44.11802673,0.999999523,205.3508606,53.43729401,0.999999046,221.5587463,60.60945511,0.999999642,194.6968689,64.64071655,0.999998093,207.1565399,42.20422363,0.999997616
5852,171.6874084,85.96699524,0.996468425,162.7473145,38.2141037,0.999996185,180.6578217,42.33081055,0.999995589,202.9548187,53.43729401,0.999998689,218.3357849,60.60945511,0.999999642,192.9634094,62.85401154,0.999992609,207.0268402,42.20422363,0.999991894
5853,171.6874084,85.77108002,0.999627829,161.2002716,38.2141037,0.999994278,178.049408,42.33081055,0.999999046,200.0984802,53.5117836,0.999998331,216.0945282,63.20935059,0.999995589,189.256073,62.84307098,0.999996662,204.8340759,44.29546356,0.999999285
5854,172.0188904,82.47728729,0.999755681,161.2002716,38.48503876,0.999995947,178.049408,41.58108139,0.99999392,200.0944214,53.52614212,0.999997735,214.4501343,64.00363922,0.999998927,188.8940277,62.5664978,0.999997735,204.8090515,44.61683273,0.999999523
5855,171.6874084,83.42993164,0.993225753,161.2002716,38.2141037,0.999997854,178.049408,41.58108139,0.999993205,199.7455444,53.52614212,0.999997497,213.3282928,64.00363922,0.999999642,188.4541931,62.84307098,0.999995947,204.4926605,44.61683273,0.999999046
5856,171.6874084,82.47728729,0.99666059,161.5783081,38.2141037,0.999998808,178.6959381,41.43203354,0.999995232,199.3114471,53.5117836,0.999998569,212.4374237,64.00363922,0.999999762,188.2177277,62.5664978,0.99999702,204.4926605,44.61683273,0.999998927
5857,166.8477173,79.98635864,0.991702497,162.3083801,35.23619461,0.999999285,179.3680725,41.4218483,0.999998331,199.3114471,53.19557953,0.999999166,210.6954346,62.80382919,0.999999881,187.6775513,62.33060074,0.999997854,202.4202271,44.4364624,0.999998927
5858,166.8477173,79.68766785,0.986611366,162.3565674,31.31398392,0.999998331,179.3680725,39.40533066,0.999997854,197.1347198,52.68027878,0.999998808,209.850174,61.99660492,0.999998093,184.3386383,60.12405777,0.999977469,201.1669312,44.00073624,0.999992013
5859,166.6690674,79.22325897,0.97207582,162.3565674,29.48667908,0.99999249,179.3680725,39.40533066,0.999983668,195.5411377,51.65485001,0.999998927,207.4965668,60.5639534,0.999999285,183.0605469,57.9467392,0.999945402,200.0317841,43.92066956,0.999975324
5860,166.8477173,77.92523956,0.959537745,162.3083801,27.52403259,0.999988079,178.6505585,37.73100281,0.999971271,195.5355835,51.50829697,0.999997616,207.1184082,60.5639534,0.999999166,182.3040466,57.78027344,0.999859929,200.0138855,43.92066956,0.999914289
5861,166.8477173,77.92523956,0.978275061,161.6946411,27.52403259,0.999995947,177.6774292,37.46281052,0.999991775,194.4992218,51.22422028,0.999998331,206.5324402,60.80315018,0.999997139,181.5906525,57.68208694,0.999993801,199.1916962,42.87139893,0.999996185
5862,217.4698181,77.92523956,0.984017909,159.7812195,27.52403259,0.999983668,177.5408783,36.74505997,0.999994993,193.6403198,50.48696899,0.999998331,205.5605164,60.2791748,0.999997973,180.5572662,57.26538086,0.999991536,198.8427429,42.87139893,0.999989152
5863,218.0910797,78.63816833,0.940621257,159.5860901,27.52403259,0.999991179,176.8501587,36.03937912,0.999998569,191.8572235,49.92463684,0.999996901,203.3029785,60.26469421,0.999993801,180.5572662,57.14099884,0.999995589,198.561203,42.87139893,0.999996185
5864,240.2750702,97.33068085,0.999213099,159.5860901,27.52403259,0.999969244,176.7018738,36.03937912,0.999994159,191.7998657,49.92463684,0.999995947,202.2765198,58.75165939,0.999985695,180.5572662,56.57419968,0.999982357,198.561203,42.87139893,0.999989748
5865,240.4737396,97.33068085,0.999202907,159.7812195,28.57854271,0.999973178,176.7018738,37.46281052,0.999990225,191.2176819,49.92463684,0.999997735,199.6423035,58.75165939,0.999914289,179.4946899,56.39789581,0.999987483,198.561203,43.18900681,0.999996662
5866,240.4737396,97.33068085,0.998260677,159.8534241,28.57854271,0.999987364,176.8501587,37.95655441,0.999994159,191.2176819,49.97353363,0.999996185,199.1010895,58.46901703,0.999961138,180.254837,55.94680405,0.999997973,198.539917,43.18900681,0.999999046
5867,240.4737396,92.62929535,0.971493542,160.7230682,32.6774025,0.999870896,177.1602478,37.95655441,0.999926448,191.1354828,50.121418,0.999995589,198.7004547,58.46901703,0.99996841,180.254837,55.7177887,0.999969006,198.561203,43.18900681,0.999994755
5868,240.2750702,91.47926331,0.92950654,160.8195648,33.00038147,0.999991417,177.2915344,37.95655441,0.99995029,190.9325409,50.72767258,0.999994755,198.0144196,60.1138649,0.999922991,179.5489044,55.33770752,0.999989033,199.2432861,44.57094193,0.999998093
5869,238.1025238,91.4728241,0.979516625,161.1065979,34.02780533,0.999958992,177.3066406,37.95655441,0.999971986,191.1354828,51.16335678,0.999995828,198.0144196,60.18892288,0.999985695,179.5489044,55.25596237,0.999990106,199.4569855,45.33678818,0.999991179
5870,184.2960663,78.00616455,0.99284184,161.1715393,34.02780533,0.999981046,177.5835724,40.37037277,0.999951839,191.3713226,51.16335678,0.999992371,198.7004547,60.18892288,0.999988198,180.2163544,55.25596237,0.999959707,199.6832123,45.92130661,0.999974251
5871,184.2960663,78.00616455,0.987048686,161.9541626,34.02782822,0.999994159,178.8406067,40.48787308,0.999972939,191.3953857,51.16439819,0.999992371,198.949295,60.18892288,0.999990106,180.2163544,55.25569916,0.999985933,199.8867188,45.92398834,0.999965549
5872,184.2960663,78.00616455,0.987099469,161.9544373,34.02780533,0.999994159,178.8406372,40.48847961,0.99997282,191.3964844,51.16439819,0.999992371,198.9506683,60.21190262,0.999990106,180.2176819,55.25569916,0.999985933,199.8867188,45.92398834,0.999965549
5873,184.2960663,82.85269165,0.989799738,161.9544373,34.02782822,0.999997854,180.4742432,41.63141251,0.999992371,192.936203,51.68319321,0.999997616,199.7624817,60.42818451,0.999987721,182.5302734,55.25596237,0.999982238,199.8876801,45.92130661,0.999950647
5874,184.2960663,82.85269165,0.995463789,161.9541626,36.91373444,0.999996543,180.5148621,42.69805145,0.999999404,194.4906464,51.73929214,0.999999285,203.103302,60.42818451,0.999995351,182.8496094,58.1548996,0.99999845,200.7778778,44.76371765,0.999978304
5875,178.1166382,82.85269165,0.91302532,163.0215912,43.28989792,0.999997973,183.2411194,47.48635101,0.999997497,203.3401489,54.65787506,0.999998927,213.3205414,63.75970078,0.999999046,191.947998,63.83020401,0.999997735,204.9577942,44.76371384,0.999998808
5876,178.1166382,82.85256958,0.913016737,163.1336365,43.28989792,0.999997973,183.2411194,47.758564,0.999997497,203.3401489,54.65787506,0.999998927,213.3205566,63.75971985,0.999999046,191.947998,63.83020782,0.999997735,204.9577942,44.76371384,0.999998808
5877,178.1166382,82.85256958,0.990221143,167.5760345,49.14632034,0.999998808,185.3209381,47.758564,0.999981999,207.3576508,55.01067734,0.999996901,217.5202942,65.12553406,0.999999285,196.9151459,64.64958191,0.999996305,207.8245087,44.76371765,0.999997258
5878,178.1166382,82.85256958,0.989012837,170.2166748,51.49164963,0.999998569,189.7606049,50.00548172,0.999999523,212.0645905,56.90903091,0.999997973,221.8264313,66.1672821,0.99999547,199.4991608,66.43016052,0.999999285,209.7559662,45.09796524,0.999992251
5879,178.1166382,81.9631424,0.981468678,175.4325256,57.88611984,0.999991298,192.9781647,52.03015137,0.999997854,215.1880493,57.68545151,0.999996901,226.0372772,67.15856171,0.999999762,204.2258453,69.36437225,0.999999762,216.6927185,45.66698074,0.999996424
5880,164.044693,80.72936249,0.981408775,177.5016785,60.53291321,0.999993443,194.2705688,52.38839722,0.999987006,217.34375,60.17221832,0.999996305,230.4151306,69.57801819,0.999998808,206.8651581,71.82778931,0.999998689,218.6244049,47.89876556,0.999994159
5881,164.044693,83.57265472,0.999835491,182.7752991,70.85639954,0.999997973,194.2705688,58.86056137,0.999981642,218.0191345,61.96209717,0.999992132,231.8989258,69.76860046,0.999999285,209.9774017,72.68763733,0.999999285,218.6244049,47.89876556,0.99998033
5882,164.044693,83.57265472,0.999835491,183.2388458,70.85639954,0.999997973,194.2705688,58.86056137,0.999981642,218.0191345,61.96209717,0.999992132,231.8989258,69.76860046,0.999999285,210.0865479,72.68763733,0.999999285,218.6244049,47.89876556,0.99998033
5883,165.6005096,84.4211731,0.999807179,183.931839,76.7019577,0.999999046,194.2705688,63.16036987,0.999974489,218.0191345,61.96209717,0.999996185,232.6350708,69.76860046,0.999999642,210.0865479,73.76100922,0.999999881,217.3991241,47.89876556,0.999974132
5884,166.5687103,90.96689606,0.999867797,183.931839,79.88635254,0.999996662,194.2705688,66.65737915,0.99999547,217.1544037,60.7608757,0.999998093,233.6691742,66.81584167,0.999999762,210.7028961,74.61368561,0.999999762,214.4291382,48.17747116,0.999995589
5885,166.741333,92.89363861,0.999721825,185.7662811,83.16512299,0.999999881,194.3862762,68.47329712,0.999997973,216.9953766,60.43330383,0.999997854,233.6691742,65.78341675,0.999999642,211.5504761,75.54386139,0.999999642,212.8705597,48.31628036,0.999995112
5886,168.1179504,96.69390869,0.999955654,187.0281982,86.32835388,0.999999762,195.9516602,71.89655304,0.999995351,216.9953766,59.21254349,0.999998212,233.6691742,64.86654663,0.999999642,212.6754761,76.70146942,0.999999642,209.7898712,49.70441055,0.999987602
5887,168.1179504,101.0364838,0.999749839,192.7841797,91.0679245,0.999983549,199.4642181,76.36702728,0.999997139,217.0152435,58.59527969,0.999996901,233.2365112,64.23647308,0.999999285,214.4559784,76.72807312,0.999999285,207.2874603,51.97372055,0.999884367
5888,169.9138184,105.3473892,0.999290943,194.7502441,92.75445557,0.999941945,200.2528076,78.11941528,0.999992728,216.8353119,58.59527969,0.999996901,233.1954498,63.63699722,0.999998569,214.9141235,76.87551117,0.999998331,203.4101105,54.12775421,0.999861956
5889,174.0083618,108.9830856,0.997983098,196.1321411,94.29248047,0.999978065,201.9946289,78.52955627,0.999988556,216.8353119,58.59527969,0.999994636,233.152298,63.30027008,0.999998569,216.1748505,76.93224335,0.999992609,202.8446655,55.25696182,0.999792874
5890,175.1462708,111.7679291,0.999820292,197.1125336,95.95046997,0.999992251,201.9946289,79.60267639,0.999988914,216.8353119,58.63135529,0.999994636,233.0353088,63.01448822,0.999998808,216.1748505,77.22286987,0.999976754,201.7488098,56.63713074,0.999588788
5891,177.2224121,117.3346786,0.991082072,197.1125336,97.5920639,0.999987006,201.9946289,82.22711182,0.999991655,216.0911102,59.22943497,0.999993563,233.0353088,62.74568176,0.999998569,216.1748505,78.12488556,0.999981642,198.8636322,59.13565063,0.999604166
5892,177.7701111,128.6374512,0.99825722,197.1125336,101.0187378,0.99999249,201.9411163,85.7038269,0.999992251,213.2009125,60.53668976,0.999996066,231.5785065,61.33048248,0.999998331,215.4421844,79.05544281,0.999989867,195.5800018,62.94249344,0.999876976
5893,179.2612,131.4313812,0.901137412,196.1479492,110.084877,0.999954224,200.2098541,95.47712708,0.999998569,207.7876434,64.33156586,0.999972582,224.6142273,61.33048248,0.999999642,214.8493347,82.9103241,0.999995828,192.0997314,72.2394104,0.999959826
5894,179.71138,151.3574066,0.979939342,195.4593811,115.1506271,0.99999547,200.2098541,96.8736496,0.999999046,205.6193237,67.9095993,0.999991417,219.4664612,61.33048248,0.999999404,214.8493347,84.94509125,0.999996066,191.9547577,76.59526825,0.999940276
5895,179.71138,159.4804077,0.949622035,195.4593811,120.1787872,0.999991894,200.2098541,102.1324768,0.999999166,205.6193237,73.775383,0.999995708,217.7132874,63.76536942,0.999999285,214.8493347,92.61846924,0.999998689,191.6294098,82.45581818,0.999991894
5896,186.702179,159.4804077,0.98288095,196.1479492,122.1152878,0.999995112,200.5511017,104.2744675,0.999998212,205.6193237,77.3791275,0.999991179,217.4287415,65.92549133,0.999999881,215.4083862,94.3368454,0.999996543,191.6294098,84.98047638,0.999994993
5897,187.1749573,158.4367218,0.985188961,197.8897858,125.5339813,0.999993563,201.4919739,107.1652756,0.999998927,206.8611145,79.11425018,0.99998343,216.7424011,66.8996048,0.999999881,217.0617218,96.1060791,0.999995947,191.9547577,87.44548035,0.999992251
5898,188.3236847,158.4367218,0.977283537,198.8318787,127.800499,0.999992132,202.6556549,110.186615,0.999996901,207.2284698,81.57904053,0.999988317,216.7424011,67.89117432,0.999999881,217.240387,96.75707245,0.999993086,192.2799835,89.66687775,0.999967456
5899,188.3236847,158.4367218,0.916526854,200.6655731,132.601181,0.999998212,202.931015,114.5992279,0.999999285,207.2284698,83.578125,0.999988556,215.8461456,68.28846741,0.999999762,218.2979584,98.41779327,0.999998569,194.0371399,93.41749573,0.999980688
5900,207.635437,158.4367218,0.600412071,202.989563,135.172699,0.999997497,204.6429901,117.3735275,0.999999285,207.2284698,84.89717865,0.999981523,214.9502716,69.23023987,0.999999881,218.2979584,100.1780014,0.999998689,194.0371399,95.12662506,0.999973416
5901,214.1037445,174.9461365,0.354714543,204.7470703,138.5052948,0.999992847,205.1652527,120.2832489,0.999997854,206.7934723,87.70831299,0.999989748,213.1235504,71.72088623,0.999999881,218.2979584,101.6102142,0.999996781,194.0371399,98.73006439,0.999970436
5902,216.9133301,181.5687103,0.866927505,206.8642731,142.9544373,0.999991894,205.6225739,123.9549408,0.999996901,205.9356995,91.2522583,0.999993801,210.5424805,72.81019592,0.999999762,218.0812531,103.6654816,0.99999547,193.3222504,103.2512589,0.999949574
5903,216.9133301,182.1742096,0.541339397,209.0046387,151.3091888,0.999996185,205.6225739,135.8525848,0.99999547,203.9984131,100.3228531,0.999987006,202.3495483,80.7669754,0.999999404,215.7853851,108.7552032,0.999997973,192.2445374,114.1369095,0.99998951
5904,223.7526855,185.6348877,0.514101863,209.6280823,155.7229462,0.999998569,205.6694031,138.7881775,0.99999702,201.4819946,103.4434433,0.999996066,201.1453247,84.10922241,0.999999046,214.6079407,112.0831451,0.999998569,190.6432343,118.6530075,0.999994755
5905,224.7476654,188.7755737,0.477876723,209.7684631,159.3778839,0.999997258,205.7440338,142.7532196,0.999989748,201.2243347,108.2369385,0.999998331,201.1074219,89.15001678,0.999999404,214.6079407,115.5786743,0.999998212,190.0977173,121.4039917,0.999990821
5906,225.0669861,193.4660034,0.929140568,213.137558,163.7225952,0.999999285,205.9512787,148.057312,0.999998212,201.2243347,114.4706726,0.999995828,200.8460083,98.09090424,0.999999642,214.6079407,125.0112991,0.999999523,190.0977173,130.7357941,0.999997735
5907,225.2634888,196.8124542,0.983439744,215.6791687,164.9423981,0.999998808,207.042923,149.3996887,0.999997258,201.2243347,117.9470901,0.999996066,200.6741943,101.6084061,0.999999523,215.3257904,127.0637131,0.999999285,190.0977173,132.8516083,0.999997258
5908,225.2634888,199.7774811,0.959394097,216.2185059,165.3838043,0.999998331,207.9969177,149.691803,0.999997616,201.4137573,119.7209396,0.999997854,200.6741943,103.2084351,0.999998569,215.7926025,127.6960449,0.999998808,191.5103607,133.9018707,0.999996662
5909,225.496582,199.7774811,0.847618282,216.5969391,165.3838043,0.999997973,208.4409332,149.691803,0.999998689,201.4137573,121.3386841,0.999998212,199.9155273,105.070015,0.999999523,215.7926025,127.7247543,0.999998212,191.5103607,136.0189514,0.999994159
5910,226.5481567,199.7774811,0.882853687,216.8484802,165.3838043,0.999998569,208.4409332,149.691803,0.999998808,201.4137573,121.8341293,0.999999046,198.5190277,105.9984589,0.999999762,215.7926025,127.7247543,0.999997377,191.5103607,136.0189514,0.999994278
5911,227.2637939,197.2344055,0.951975584,217.743927,162.1525574,0.999998331,208.9681396,148.2528992,0.999997973,199.9841919,121.8341293,0.999999523,196.7015533,106.2820206,0.999999762,215.4112854,127.7247543,0.999998212,191.2296448,136.0189514,0.999996424
5912,227.2637939,193.2740479,0.553568423,218.6164093,159.0968781,0.999997258,208.9681396,147.2209473,0.999998689,198.9332428,121.8341293,0.999999762,195.5650635,106.9271317,0.999999881,214.7837067,127.0746841,0.999999285,190.4373169,135.3828583,0.999998212
5913,227.2637939,185.9929504,0.865867853,218.6164093,154.8681946,0.999996066,208.4409332,145.4963531,0.999999046,198.7263184,121.767952,0.999999762,194.7136078,106.9825287,0.999999881,214.4455109,125.5699158,0.999999523,189.579895,135.2403259,0.999998689
5914,229.7573395,175.2039337,0.920428336,218.6164093,154.3061523,0.999998569,209.0170288,144.7105865,0.999997854,198.6993866,120.5119629,0.999999523,193.8981628,107.1617508,0.999999881,214.1810913,124.1695251,0.999999642,189.579895,135.2403259,0.999998689
5915,171.727356,132.074295,0.948918343,219.523407,153.2184601,0.999991298,209.106781,143.7840729,0.999996543,198.269577,120.5119629,0.999999523,193.2480469,107.9373779,0.999999642,214.1091003,123.9584961,0.999999642,189.579895,135.2403259,0.999998689
5916,171.727356,132.074295,0.958260119,219.523407,153.0719299,0.999992013,209.5248566,143.4449615,0.999998569,198.269577,120.5119629,0.999999642,192.8634033,109.1646576,0.999999404,213.9653778,123.0838699,0.999999523,190.6848297,136.1240997,0.999997139
5917,230.5323792,175.2039337,0.962947488,223.8988647,151.4750671,0.999988198,211.1395111,143.1325989,0.999999404,197.5921021,120.9923553,0.999999642,192.8634033,109.1646576,0.99999404,213.9653778,122.155899,0.999997258,191.0237732,136.1240997,0.999992967
5918,246.8226166,178.0263214,0.932355523,225.4115601,149.5117035,0.999996185,212.3932953,142.7272949,0.999999762,197.5921021,120.9923553,0.999999762,192.8634033,109.1646576,0.999998093,214.1091003,121.602066,0.999998808,191.7932129,136.1240997,0.999991059
5919,246.8226166,178.0263214,0.948928952,225.4115601,148.9973755,0.999991179,212.6289978,141.6704407,0.999999762,197.5921021,120.9923553,0.999999762,192.4781342,108.4877625,0.999999404,213.9653778,121.3377991,0.999999166,192.0695953,135.614151,0.999998212
5920,252.5590973,178.5095978,0.829729319,225.5897675,148.9973755,0.999996901,212.795929,141.3109131,0.999999762,197.5921021,120.5825729,0.999999642,192.4781342,108.0320358,0.999999404,213.9653778,121.0274658,0.999999285,191.7932129,135.1682739,0.999997973
5921,252.5590973,178.5095978,0.341818869,225.4115601,148.9973755,0.999997139,213.1473236,141.0465393,0.999999762,197.3911591,119.4689484,0.999999762,192.4781342,108.0097809,0.999999642,213.9724884,119.542244,0.999998569,191.7932129,134.4450073,0.999998331
