scorer,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000
bodyparts,Fiber,Fiber,Fiber,Nose,Nose,Nose,Head,Head,Head,Spine,Spine,Spine,TB,TB,TB,LS,LS,LS,RS,RS,RS
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8069,432.0579529,323.724884,0.999617219,406.7934265,377.2593384,0.999999523,425.5545349,388.4822693,0.999998569,445.9328613,398.87854,0.999994159,462.6670837,404.1081848,0.999999881,435.1419983,407.1225891,0.999927044,442.3371277,385.7204285,0.999938846
8070,435.1576843,323.8477783,0.998890102,404.9677429,377.0899048,0.999999285,423.2865906,387.1826172,0.999999285,444.1860962,398.244812,0.999993086,461.1565552,402.4188538,0.999999762,431.8780212,405.1881714,0.999988317,442.0318604,385.2405701,0.999934554
8071,435.6696472,324.0880127,0.974540949,401.9540405,377.0899048,0.999997497,420.4056091,386.2953491,0.999999285,442.8826599,396.5795593,0.999988556,459.2215271,400.3841553,0.999999523,429.3933411,404.2097778,0.999997854,439.1170959,383.9645081,0.999634147
8072,435.6696472,323.8477783,0.983903646,400.7005005,377.0899048,0.999994516,418.7562256,386.2953491,0.999998569,440.6912231,396.1759033,0.999979138,456.8248291,400.3841553,0.999999285,427.8341675,404.7839661,0.999999523,437.6711426,383.2207031,0.999963164
8073,435.6696472,323.724884,0.998034418,400.2144775,378.7874451,0.999996543,418.6723328,386.2953491,0.999998927,438.6733093,396.1759033,0.999995947,452.4559021,400.3841553,0.999999642,425.3891602,404.7839661,0.999999404,436.8258057,383.2207031,0.999994755
8074,427.9859924,324.8278198,0.997772753,400.1408691,379.1802979,0.999997258,418.4674072,387.3735657,0.999999046,437.8327942,396.1759033,0.99999702,451.3127747,402.2290039,0.999999881,424.6161804,404.7839661,0.999999166,436.6193848,383.2207031,0.999993443
8075,427.9859924,324.8278198,0.996429622,399.9152222,380.7221375,0.999998331,418.1962585,388.2492981,0.999999166,437.8183289,396.980957,0.999997377,450.9668274,402.5768433,0.999999881,424.1550903,405.1657715,0.999999046,436.0297241,383.2399292,0.999993205
8076,425.1790466,322.324585,0.997914374,399.707428,382.6159058,0.99999702,417.6065369,389.1427917,0.999998927,437.2844543,397.3354797,0.999997377,450.8085327,402.5768433,0.999999881,423.7957764,405.306488,0.999998569,434.9988403,383.9376831,0.999994159
8077,423.5327759,323.7331848,0.996740401,398.7994995,383.9612732,0.999999404,416.5142212,390.0289917,0.999996781,436.1561584,397.3354797,0.999997973,450.6622925,402.5768433,0.999999881,423.7957764,405.4055786,0.99999702,433.1196289,383.9376831,0.99998641
8078,421.4914551,325.4622803,0.653430045,398.0404053,384.1994324,0.999999523,415.4619141,390.3641968,0.999997735,435.8425903,397.3354797,0.999997735,450.5941162,401.9821472,0.999999881,423.666748,405.547699,0.999996305,433.0354614,383.9376831,0.999981284
8079,409.553894,329.9372253,0.976263762,397.2921753,384.9331665,0.999999642,415.4171143,390.9990234,0.999998927,435.3192444,397.3354797,0.999997377,450.5487671,401.8428955,0.999999881,423.5584412,405.547699,0.999994755,432.8352356,383.3763428,0.999974608
8080,398.1144104,331.2249146,0.863174379,395.1677856,387.6143799,0.999999762,412.6622009,392.1669312,0.999999166,434.7959595,397.3354797,0.999997854,450.3406067,401.8428955,0.999999881,423.5584412,405.8294373,0.99999404,432.1374817,383.3763428,0.999969602
8081,386.297699,331.2249146,0.997310877,391.0183411,388.7093506,0.999999285,410.2131653,393.3276062,0.99999547,432.7559814,397.3354797,0.999996901,449.3368835,401.6362305,1,422.0650635,406.3066101,0.999991179,429.6357727,383.3763428,0.999987721
8082,376.020752,331.2249146,0.994124472,384.6661987,391.2182007,0.999999166,401.4512939,393.7531128,0.999997854,429.3817749,397.6977539,0.99998951,446.9848328,401.4785767,0.999999881,418.963562,406.4596558,0.999997139,426.0855408,384.1874084,0.999981642
8083,369.9692078,333.2963562,0.714298546,379.8545837,391.4454346,0.999999166,398.2506714,393.882782,0.999996781,424.9750061,397.7827148,0.999989629,444.5568237,401.2860107,0.999999762,415.1073303,406.4596558,0.99998641,421.2663879,384.4433289,0.999962568
8084,368.1906433,333.2963562,0.983973324,368.0496826,394.0339355,0.999997854,384.3453369,395.6312256,0.999998808,412.7670898,398.6645203,0.999993443,432.1613464,399.5482788,0.999999642,400.1433105,407.1237488,0.997633696,403.7527771,385.8842773,0.995817721
8085,367.8432617,331.1789551,0.996257663,361.4532471,394.4523621,0.999998689,382.0455627,396.1594849,0.999998331,407.6497498,398.6796875,0.999994397,426.2677917,399.5482788,0.999999642,399.109375,407.4489136,0.993981898,396.9468689,386.1570129,0.997764707
8086,356.7535095,333.2963562,0.999024391,354.3927002,395.9646912,0.999999046,372.6427917,396.6032715,0.999999285,398.948822,399.2148438,0.999988914,417.8714905,399.5482788,0.999999881,388.4784546,408.1346741,0.999976635,392.6827698,386.5949707,0.999948859
8087,354.0847778,333.5794983,0.944709361,353.8088379,396.1637573,0.999997616,369.855835,396.90625,0.999998689,396.5673218,399.273407,0.999994278,413.5069885,399.4871826,0.999998927,386.1286316,409.9562988,0.999993205,390.4627075,386.5949707,0.999990702
8088,354.0847778,350.0516357,0.834914684,351.5390015,396.1637573,0.999993443,368.3232117,397.1927185,0.999994278,395.1386719,399.5453491,0.999996901,412.8778992,399.5661621,0.999999642,384.8109436,409.9562988,0.999989748,388.7749329,386.5949707,0.999993086
8089,354.0847778,349.6053162,0.977875471,349.0589905,396.1637573,0.999998569,367.9667358,397.1927185,0.999998331,393.1987,399.5453491,0.999996662,411.2299805,399.5661621,0.999999404,383.6576233,409.9562988,0.999936342,385.7783203,387.4562988,0.99998486
8090,367.5270996,350.0516357,0.997964025,346.4702148,393.8400269,0.999999285,367.7120667,397.1927185,0.999996543,391.2710571,399.5453491,0.999998212,409.1893311,399.4871826,0.999997616,382.9768066,395.416748,0.994517028,383.5565491,406.0999451,0.99787128
8091,367.5270996,350.0516357,0.995300174,340.4890747,393.5151978,0.999999404,363.4056091,395.7427979,0.999994516,387.546936,398.3995667,0.999997497,405.4692383,398.9237061,0.999999523,378.9483032,389.5345154,0.9993487,377.0427551,406.0999451,0.999897361
8092,367.5270996,360.2322693,0.993776679,337.1465759,392.5341187,0.999997377,357.8357544,395.5353088,0.999998212,382.1809082,398.1479797,0.99998939,400.973114,398.1052246,0.999999762,375.0960083,389.5345154,0.999843717,374.889801,406.0999451,0.999927759
8093,362.3453674,361.425293,0.999690294,329.8016052,392.5341187,0.999998808,352.1744995,395.5353088,0.999992371,375.7471924,398.1479797,0.999988914,394.5256958,398.1052246,0.999999523,366.4502563,389.5345154,0.999714553,366.6586609,403.0044556,0.999932528
8094,346.5591431,361.9708862,0.999309063,325.6871033,392.5341187,0.999998808,347.3738098,395.7427979,0.999997258,371.3120117,398.3995667,0.999995828,391.5065308,398.1052246,0.999999523,364.1514282,389.977417,0.997015595,362.8505249,399.672699,0.999069393
8095,329.0058899,364.344696,0.987550437,317.085022,397.1883545,0.999998808,335.9108582,397.5889282,0.999996662,364.6409912,399.4584351,0.999998212,382.3420105,401.728302,0.999999404,354.068573,403.8722229,0.999977946,359.6175232,391.3305054,0.999979258
8096,328.8903503,364.344696,0.987550437,317.085022,397.1883545,0.999998808,335.9108582,397.6743774,0.999996662,364.6409912,399.4584351,0.999998212,382.3420105,401.728302,0.999999404,354.068573,403.8722229,0.999977946,359.6175232,391.3305054,0.999979258
8097,328.8903503,365.9897461,0.9973737,311.1150513,397.2443237,0.999999404,333.8978577,397.8512878,0.999996066,360.5846558,400.3883667,0.999998212,378.8297729,401.728302,0.999999642,351.5893555,403.8722229,0.99929738,355.5399475,391.3305054,0.999866486
8098,322.417572,366.2236023,0.998910904,302.6704407,397.2443237,0.999986649,320.0513611,397.8512878,0.999997735,351.2241516,400.3900452,0.999988317,371.0608826,401.1405029,0.999999642,343.7044067,403.8722229,0.998696744,342.4443054,391.3305054,0.999201596
8099,308.505188,367.8869629,0.99892956,300.5066223,397.2443237,0.999993443,316.3794861,397.9004211,0.999997854,345.0656738,400.3900452,0.999993086,365.1004944,400.7534485,0.999997616,337.2357178,403.8722229,0.996398211,337.7499695,391.3305054,0.996955514
8100,298.774353,369.1290283,0.993041277,296.8510132,397.927124,0.999994278,312.3201294,397.9004211,0.999997258,340.7785339,400.3883667,0.999993324,360.3133545,400.2365112,0.999998331,330.7981873,409.1491699,0.999592841,333.0490417,389.4030762,0.999975085
8101,261.6774292,399.3850403,0.998142958,294.2375488,397.927124,0.99999845,307.1954651,397.9004211,0.999997377,336.221344,399.8721619,0.99999392,356.6866455,397.9500732,0.999999762,328.0061951,409.1491699,0.999817193,327.9372559,387.6540527,0.99997282
8102,260.9076843,399.3850403,0.999909639,293.032074,397.927124,0.99999845,305.3337402,397.2763672,0.999996662,330.5251465,398.4390869,0.999993682,349.1828308,397.5272522,0.999999523,321.5298157,409.1491699,0.999988675,324.5331726,385.5513611,0.99999392
8103,260.9076843,399.4232788,0.999884605,292.8575745,397.7441711,0.999998569,305.1380615,396.6183167,0.999995828,329.8280029,397.2276611,0.999994993,347.8206787,396.7986755,0.999999762,321.2264709,407.2397766,0.999988914,324.2450867,384.655304,0.999991655
8104,260.9076843,399.588562,0.999948859,292.0801086,397.3250427,0.999997973,304.8044128,396.4372253,0.999994516,329.8063354,397.0204163,0.999995589,347.7659607,396.5896912,0.999999762,321.1003113,407.2397766,0.999992371,324.1266785,384.4319153,0.999992132
8105,260.9076843,400.7224426,0.999987721,290.7026367,397.1629639,0.99999702,303.9917603,396.3959045,0.999996066,329.379303,397.0057373,0.999996424,347.7191467,396.2832031,0.999999762,321.0028381,407.204834,0.999991417,323.9988098,384.2727966,0.999991179
8106,260.9076843,402.6965332,0.999970913,284.0461731,395.7178345,0.999998331,299.6234436,396.0926514,0.999999046,326.6811829,396.8894958,0.999995589,344.7680969,396.1228638,0.999999642,318.6387329,407.190918,0.999994397,320.8569641,384.1208191,0.999979138
8107,259.4752197,402.7211304,0.999777019,280.7259521,393.5318604,0.999996662,297.5109863,394.8667297,0.999997258,323.3757629,396.7288818,0.999999046,343.573761,395.8787231,0.999999762,314.6486511,407.0622559,0.999998331,318.197937,383.9608154,0.999990702
8108,259.4752197,405.3592529,0.99900347,280.2812195,389.5075989,0.999994636,296.0143738,394.3182983,0.99999845,320.3465271,396.7134399,0.999996662,340.2075806,393.5744324,0.999999642,311.9446411,402.9668274,0.999816597,313.0692444,383.401947,0.999967813
8109,259.4752197,404.3241577,0.999827743,278.3912048,389.3200073,0.999997377,294.2590942,392.284729,0.99999404,319.5955811,394.3143616,0.999990344,336.9267883,392.8002625,0.999999881,309.3901978,402.6311035,0.999986529,312.7365112,381.7570801,0.999992847
8110,260.8817749,404.3241577,0.999950051,276.0150146,389.3200073,0.999996901,291.6262817,390.2934265,0.999996543,318.1109924,393.0531311,0.999970913,336.137085,392.545105,0.999999762,307.1255798,401.7576904,0.999996781,312.0748901,380.7793884,0.999994874
8111,261.4633484,404.3241577,0.977841496,273.7196045,389.1731262,0.999996305,290.1345215,389.9088135,0.999997616,316.3679199,392.9634094,0.999996781,334.4037476,392.545105,0.999999285,306.6697388,401.7576904,0.999998927,309.5646973,380.7793884,0.999997854
8112,338.7258301,373.0731812,0.987731397,271.0898132,389.1731262,0.999999285,290.0548401,389.9088135,0.999997497,315.710144,392.9634094,0.999997735,332.7333374,392.8002625,0.999999642,305.0673523,401.7576904,0.999998569,307.4720459,380.7793884,0.999996543
8113,338.7258301,370.0609741,0.988017797,271.0898132,388.6959534,0.999999642,289.8293457,389.9088135,0.999998212,314.9842224,392.9634094,0.999988675,330.7062988,394.0394592,0.999999762,303.5153503,404.2264709,0.999997973,306.895874,381.3668823,0.999982119
8114,338.7258301,365.5440063,0.99376452,271.0898132,388.0113525,0.999999642,289.7009888,390.4613037,0.999997973,313.6013184,394.0150452,0.999976516,330.6811218,396.816925,0.999999881,301.7139893,404.2264709,0.999996901,306.895874,383.4798889,0.999875903
8115,319.6218262,357.7245789,0.991811037,271.1531067,386.4708252,0.999999642,289.4811401,390.4613037,0.999998331,312.9101868,394.8139648,0.999989152,330.6811218,396.9943237,0.999999881,301.6360168,404.2264709,0.999998212,306.1512451,383.559021,0.999694228
8116,305.8132019,357.2437439,0.997757256,271.1531067,385.3454895,0.999999404,288.7068176,390.4613037,0.999997973,312.8118896,394.8418579,0.999991655,330.6519775,396.9943237,0.999999762,301.1501465,403.1999207,0.999987125,306.1512451,386.3586731,0.999698281
8117,303.6830444,357.2437439,0.996998549,271.1531067,385.3454895,0.999999404,288.0085449,390.4613037,0.999996305,312.5387573,394.8828735,0.99998939,330.6755676,396.9943237,0.999999642,301.1501465,402.3863831,0.999931931,306.5191345,386.6103821,0.999085307
8118,303.6830444,357.2437439,0.99896872,271.0472412,385.3454895,0.999999404,288.0085449,390.4613037,0.999996305,312.5387573,395.0917053,0.999988675,330.6811218,396.9875488,0.999999642,301.1501465,402.3378296,0.99993217,306.5191345,387.4026794,0.998689234
8119,302.6287537,358.9830627,0.999365628,270.9399414,385.4324646,0.999999404,288.0085449,390.9046936,0.999996424,312.5387573,395.3878784,0.999991298,330.6963806,396.946106,0.999999642,301.206543,402.0098267,0.999948263,306.5191345,387.4026794,0.99840194
8120,302.6287537,358.9830627,0.999607861,270.9274292,385.9718933,0.999999523,288.2171936,391.7769165,0.999996662,312.5387573,395.6068726,0.999991894,330.6963806,396.940979,0.999999642,301.206543,402.0098267,0.999907494,306.5191345,387.4026794,0.995316505
8121,298.6746216,358.9830627,0.999782145,270.8628235,386.6856079,0.999999642,288.7597046,391.9315796,0.999993205,312.6772766,395.6334229,0.99999404,330.6963806,396.946106,0.999999642,301.2974548,402.3378296,0.999889374,306.6386414,386.4064941,0.995274663
8122,291.7114563,355.6130981,0.999898434,270.6817932,387.8365173,0.999999642,288.7597046,391.9315796,0.999995351,312.6772766,395.6334229,0.999992013,330.6963806,396.946106,0.999999642,301.2974548,403.3427124,0.999965668,306.6386414,386.1691284,0.999279082
8123,272.1723022,353.0525513,0.998139739,270.4150696,390.767334,0.999999642,288.2171936,391.9315796,0.999995708,312.1882019,395.6334229,0.999989867,330.5442505,397.0161133,0.999999762,301.2974548,404.9267578,0.999997139,306.4758911,382.4545593,0.99999392
8124,260.6247559,352.9721985,0.992336571,265.913147,390.9049377,0.999998808,283.7664185,391.9171753,0.999997497,310.2436829,395.6334229,0.99999404,329.1297607,397.1393127,0.999999642,300.1401978,405.3380127,0.999996424,304.8412781,382.4545593,0.999977708
8125,258.8196411,348.0832825,0.974275231,259.329895,390.9049377,0.999998808,277.7262268,391.523407,0.99999547,305.2362976,395.6334229,0.999996305,325.3342285,397.7529907,0.999999881,296.098053,405.6050415,0.999994874,301.1451721,382.4545593,0.999995232
8126,246.196701,346.5263672,0.994054615,253.243103,390.9049377,0.999999404,271.4234619,391.4544373,0.999989986,298.2446289,396.6362915,0.999992013,316.2768555,399.1124268,0.999998331,287.8734131,405.8264465,0.999987125,294.9173889,383.5956421,0.999981761
8127,230.087677,346.5263672,0.781614542,239.8812714,387.1011658,0.999999404,255.3301392,391.1885681,0.999992609,284.4219055,396.7437439,0.99999392,304.3953552,401.3748474,0.999999881,273.8362732,406.1840515,0.999995589,280.9848633,383.6809692,0.999989033
8128,225.3894043,347.3063354,0.572064698,233.9736633,385.9736023,0.999998093,249.3514862,391.1885681,0.999997139,277.6182251,397.257782,0.999989986,297.8548279,401.3748474,0.999999404,266.7490234,406.666626,0.999981523,273.8450928,383.6809692,0.999978781
8129,222.5233307,346.5263672,0.756345153,228.5926971,385.5777283,0.999999046,242.0956573,391.1161194,0.999997258,270.6101074,397.257782,0.99998188,290.8408508,401.3748474,0.999999881,258.2633362,406.666626,0.999972939,267.1292114,383.6809692,0.999960303
8130,222.5233307,347.3063354,0.439953357,223.6455383,385.4714355,0.999997735,238.4444427,391.0679321,0.999996662,265.0285645,397.257782,0.999992013,285.0329285,400.638855,0.999999285,255.1174622,406.666626,0.999984503,261.3174438,383.8016357,0.999978423
8131,222.5233307,349.0467224,0.838533998,219.4089508,384.9966736,0.999994993,232.1873627,390.394165,0.999998569,260.2922974,397.257782,0.99999392,280.353302,400.638855,0.999999285,249.878006,406.666626,0.999997973,256.7767029,383.8016357,0.999973536
8132,223.8587799,351.1590881,0.953896821,218.3210449,384.9966736,0.999993324,231.7130585,389.4534912,0.999998689,255.7457275,397.257782,0.999991655,275.6548462,400.638855,0.999999642,246.4717255,406.6422424,0.999994278,254.1430664,383.8016357,0.99998939
8133,226.5343628,357.0604248,0.992040157,210.4973297,383.0027771,0.999979973,225.4586334,389.1878357,0.999994755,249.4212341,397.2396851,0.999990702,268.6379089,402.6494751,0.999999642,237.5472412,406.3607788,0.999976635,248.7219849,383.8016357,0.999944329
8134,241.7514648,357.8373413,0.881233215,206.2009125,378.5000305,0.999918818,218.7179413,387.7221985,0.999996185,244.062561,397.2396851,0.999982119,265.0488892,402.6494751,0.999999404,232.0243225,404.8560486,0.999995828,244.3563385,383.8016357,0.999948502
8135,241.7514648,360.5396423,0.709571719,203.7880859,375.4201965,0.999961257,215.807785,384.1549988,0.999999166,238.5804596,396.7215271,0.999979734,260.3757324,402.6494751,0.999999881,228.202652,402.6254578,0.999999523,239.7623138,382.8461609,0.999904394
8136,241.7514648,361.6230469,0.989638448,197.9858246,371.3784485,0.99999845,210.0316467,382.0108032,0.999999046,233.3003082,394.7147522,0.999955058,254.2660217,401.683075,0.999999285,222.4542999,401.1740723,0.999988198,233.5857239,381.6322632,0.999928474
8137,164.6016998,368.2817383,0.999476612,189.0010834,371.3156738,0.999995232,202.533905,377.190033,0.999996424,226.1392517,387.5997314,0.999994755,246.2954254,395.0889587,0.999999881,215.2425079,394.3583069,0.999998093,224.6376801,375.1068726,0.999963045
8138,164.6016998,368.2817383,0.9969818,185.2258301,370.1177979,0.999986529,198.2821503,377.190033,0.999999166,223.697525,387.2763062,0.999993801,242.6291351,394.9498596,1,210.9403992,394.3583069,0.999998808,223.726059,375.1068726,0.999871135
8139,164.6016998,368.2817383,0.996992946,182.124054,369.8418274,0.999998212,194.6994476,377.190033,0.999998808,221.2427368,387.2763062,0.999997854,238.9127045,394.8435059,0.999999881,207.5487518,394.151886,0.999995351,221.3819733,375.1068726,0.999933958
8140,250.8624878,365.2013245,0.96821636,177.5564728,370.1177979,0.99999845,194.3046417,377.5212402,0.999996305,219.0560303,387.2763062,0.999999166,235.5235596,394.6273804,0.999999523,207.2817535,393.2630615,0.999987841,218.2695007,375.3997803,0.999890566
8141,250.8624878,363.6148376,0.998713613,174.8029633,370.1177979,0.999996543,191.1432343,377.6076965,0.999998569,215.6409454,388.2214966,0.999997616,232.0611572,394.6273804,0.99999845,206.5520935,394.3583069,0.998233438,213.1389313,375.3997803,0.997927547
8142,250.8624878,359.1505737,0.994663358,170.0695801,370.4005432,0.99999249,186.4990845,378.0937195,0.999997854,212.0178833,388.4228821,0.999998569,230.7269897,394.9498596,0.999999523,201.6475372,394.2922668,0.998890698,209.3645477,375.3997803,0.9972772
8143,242.3849182,358.7750244,0.985199034,170.0695801,370.4005432,0.99999249,186.4990845,378.8059998,0.999997735,210.3821106,388.4387817,0.999998569,228.1472473,394.6273804,1,201.6475372,392.9317322,0.999976516,209.1271057,377.4121704,0.999938726
8144,231.5763092,354.4303589,0.864358485,170.0695801,370.4005432,0.999992013,185.8345795,378.8059998,0.999998212,209.3794861,388.5900879,0.999997973,227.9655609,394.6273804,1,201.6475372,392.6912231,0.999983549,208.1380615,377.5609741,0.999777853
8145,223.6274109,352.0570984,0.712816775,170.2855835,369.151886,0.999993801,185.8099213,378.8059998,0.99999547,207.8860779,388.5900879,0.999994159,227.5726318,393.9033813,0.999999881,202.8463287,382.9821167,0.997967303,199.9096985,393.3630981,0.999354422
8146,212.0446014,351.4475403,0.98739773,170.2855835,367.4223938,0.999997616,185.4038391,377.6756287,0.999987245,207.0434875,388.5900879,0.999991775,225.6859894,392.0917053,0.999998927,203.0976868,378.5176392,0.999799788,199.2314758,393.3630981,0.999951243
8147,208.7249603,346.9186401,0.998288572,170.2855835,365.1642761,0.999999523,185.3595886,376.2627258,0.999996901,206.4171906,386.1761169,0.999995351,223.8477631,390.0825806,0.999999642,203.0976868,374.5193787,0.999874949,198.6248169,393.3630981,0.999966025
8148,208.7249603,344.6600952,0.996599495,170.1708221,362.6722107,0.999999642,185.3595886,374.7250061,0.999998927,205.0637817,384.8995667,0.999996066,222.8904114,390.0825806,0.999999285,203.0976868,374.5193787,0.99993825,198.6248169,392.0723267,0.999892831
8149,208.7249603,344.6600952,0.996599495,170.1708221,362.6722107,0.999999642,185.3595886,374.7250061,0.999998927,205.0637817,384.8995667,0.999996066,222.8904114,390.0825806,0.999999285,203.0976868,374.5193787,0.99993825,199.2314758,392.0723267,0.999892831
8150,209.7939911,343.4074707,0.997110069,170.1708221,361.4864197,0.999999762,184.5715485,373.080658,0.999999523,202.9722595,384.8995667,0.99999845,219.9286194,390.9580383,0.999999762,193.2271118,388.235321,0.999777973,203.9126892,373.6372681,0.99825865
8151,210.2359924,342.7805481,0.927109659,170.1708221,360.0499573,0.999999762,184.5715485,372.5839233,0.999999404,202.0673676,385.100708,0.999999404,218.4337006,394.0864258,0.999999642,190.5187683,391.15979,0.999993563,205.6284943,373.3987122,0.999982119
8152,210.7451935,341.4191589,0.946957171,170.853653,359.5335999,0.999999523,184.5715485,372.1910706,0.999999404,200.7351074,385.2905884,0.999999166,217.0754089,394.3553772,0.999999523,190.2888641,391.1856689,0.999985576,205.7938232,373.3987122,0.999978781
8153,210.8876343,340.3513489,0.931697249,172.244339,358.8945007,0.999999762,184.9531403,371.5101013,0.999999166,200.7252502,385.3859558,0.999998569,216.7463837,394.3640137,0.999999762,189.9842834,391.4414368,0.999992847,205.8462219,373.6372681,0.999986291
8154,210.8876343,338.8598022,0.955074966,174.8407745,357.0385742,0.999999762,186.3960571,371.3643494,0.999998689,200.5578766,385.4574585,0.999998569,216.7136688,394.8399658,0.999999762,189.9047699,391.4414368,0.999995708,206.8231659,373.8953247,0.999983311
8155,211.1460266,338.8598022,0.940139294,177.5527649,354.6546326,0.999999523,187.8567963,371.2036133,0.999998689,200.4160919,385.515564,0.99999845,216.4403381,394.8399658,0.999999762,189.4756775,391.4414368,0.999997616,207.1589966,374.2330017,0.999987841
8156,216.2729492,338.8598022,0.881890416,179.9658966,353.4685669,0.999999881,189.5928192,371.0843811,0.99999845,200.2960052,385.6187439,0.999997616,215.4352264,395.2985535,0.999999881,187.737915,391.4414368,0.999999046,208.0573578,375.2123718,0.999994278
8157,223.8926697,340.1738586,0.955082595,179.9658966,353.2857666,0.999999881,189.8316956,371.0381775,0.999998331,200.1766815,385.6187439,0.999997497,215.4223022,395.2985535,0.999999881,187.7209167,391.2880859,0.999999285,208.2281799,375.27005,0.999993205
8158,226.9732819,340.7602234,0.937676966,179.9790192,352.99646,0.999999881,189.8316956,370.8251343,0.999998093,200.1100464,385.6187439,0.999997616,215.3886261,395.2985535,0.999999881,187.5140686,391.1017151,0.999999404,208.3872223,375.27005,0.999991655
8159,226.9732819,340.7602234,0.964910626,179.9790192,352.8821716,0.999999881,189.9532928,370.7860107,0.999997973,200.1100464,385.6111145,0.999997616,215.3886261,395.2831726,0.999999881,187.5140686,391.0457764,0.999999404,208.4986877,375.2123718,0.999991655
8160,226.9732819,340.9000549,0.948543668,179.9790192,352.8821716,0.999999881,189.9532928,370.7278748,0.999997973,200.1100464,385.6022034,0.999997616,215.3886261,395.268219,0.999999881,187.5140686,391.0233765,0.999999404,208.674881,375.1917114,0.999991775
8161,226.9732819,340.9362183,0.953630328,179.9790192,352.8821716,0.999999881,190.0195313,370.7278748,0.999997854,200.3357391,385.5851135,0.999997497,215.3886261,395.2285767,0.999999881,187.7328033,391.0050964,0.999999404,208.6833954,375.1440735,0.999995708
8162,226.9732819,340.9721985,0.937621176,179.9790192,352.9932861,0.999999881,190.0920868,370.7278748,0.999998093,200.3357391,385.5851135,0.999997616,215.4920959,395.1940918,0.999999881,187.7328033,391.0050964,0.999999523,208.6833954,375.1440735,0.99999392
8163,225.6670837,340.9721985,0.96124351,179.823288,353.0733643,0.999999881,190.0920868,370.9525452,0.999998212,200.3357391,385.5635986,0.999997973,215.4920959,395.1940918,0.999999881,187.7328033,391.0457764,0.999999523,208.6833954,375.0089722,0.999991536
8164,225.6670837,340.9721985,0.905605674,179.823288,353.2735596,0.999999881,190.0920868,370.9595337,0.999998093,200.2912292,385.5652771,0.999997973,215.4920959,395.1940918,0.999999881,187.7328033,391.0479736,0.999999404,208.5953217,375.0956726,0.999991298
8165,225.6217346,340.728302,0.954330802,179.823288,353.2735596,0.999999881,190.0920868,370.9800415,0.999998093,200.2912292,385.5851135,0.999997377,215.4920959,395.2422485,0.999999881,187.7328033,391.1043396,0.999999404,208.5953217,375.1440735,0.999993324
8166,225.1457977,340.728302,0.950582147,179.8453827,353.2735596,0.999999881,190.0920868,370.9595337,0.999997973,200.2912292,385.5985107,0.999997497,215.4920959,395.2946167,0.999999881,187.7535706,391.1043396,0.999999404,208.5953217,375.1792603,0.999995112
8167,225.0596771,340.7260132,0.94412595,180.0981293,353.1232605,0.999999881,190.1501923,370.9595337,0.999998093,200.3853302,385.5985107,0.999997854,215.4740295,395.3293152,0.999999881,187.7914124,391.1043396,0.999999523,208.6928711,375.1792603,0.999993682
8168,225.1457977,340.728302,0.963137865,180.0981293,353.1232605,0.999999881,190.1546631,370.9595337,0.999998093,200.425354,385.602417,0.999997973,215.5002289,395.3293152,0.999999881,187.8413239,391.0108948,0.999999523,208.7402496,375.1792603,0.999994159
8169,225.6217346,340.7458191,0.968559206,180.1316986,353.1232605,0.999999881,190.2689667,371.0082092,0.999998212,200.5015869,385.602417,0.999997854,215.5072937,395.2946167,0.999999881,187.8499603,390.973938,0.999999523,208.7999573,375.2329712,0.99999404
8170,227.0991516,340.9353638,0.957578301,180.2420654,353.1725159,0.999999881,190.275528,370.9460754,0.999997973,200.5075073,385.5985107,0.999997973,215.632843,395.1843872,0.999999881,187.8607178,390.8861694,0.999999523,208.8282318,375.1792603,0.999993205
8171,227.0991516,340.9353638,0.968979001,180.2500458,353.1725159,0.999999881,190.5367889,370.9258728,0.999997973,200.634964,385.5278625,0.999998212,215.632843,395.1726074,0.999999881,187.9053192,390.8795166,0.999999404,208.9427338,375.1250916,0.999990582
